FN,EAR_L,EAR_R,EAR,EAR_Diff,NewEAR
1,0.32352035303635135,0.30467465775197083,0.3140975053941611,0.018845695284380515,0.3140975053941611
2,0.30787862162047575,0.21344401081135572,0.2606613162159157,0.09443461080912002,0.2606613162159157
3,0.301542399036594,0.19931409997809657,0.2504282495073453,0.10222829905849745,0.2504282495073453
4,0.3079356339647235,0.2362746922133768,0.27210516308905014,0.07166094175134671,0.27210516308905014
5,0.2863540890170057,0.29662284770220937,0.2914884683596075,0.01026875868520366,0.2914884683596075
6,0.2909450052154315,0.324686578703299,0.30781579195936526,0.03374157348786749,0.30781579195936526
7,0.29765592640112304,0.3054393719092059,0.30154764915516447,0.0077834455080828535,0.30154764915516447
8,0.2815684477833869,0.2877438999955283,0.28465617388945763,0.006175452212141386,0.28465617388945763
9,0.2888497279952664,0.30510657542915803,0.2969781517122122,0.016256847433891608,0.2969781517122122
10,0.30389675755488194,0.26668950259742497,0.2852931300761534,0.03720725495745697,0.2852931300761534
11,0.29681797254936193,0.26754811330108186,0.2821830429252219,0.029269859248280072,0.2821830429252219
12,0.32787381733244253,0.30654849717771054,0.31721115725507654,0.021325320154731986,0.31721115725507654
13,0.3507297325510907,0.28426530242983394,0.3174975174904623,0.06646443012125675,0.3174975174904623
14,0.35240810478576307,0.27836679979220047,0.3153874522889818,0.0740413049935626,0.3153874522889818
15,0.3217188675774158,0.2619312310619138,0.2918250493196648,0.05978763651550201,0.2918250493196648
16,0.3130080321411339,0.2623083462669216,0.28765818920402775,0.05069968587421225,0.28765818920402775
17,0.31981301228910247,0.26203377762635477,0.2909233949577286,0.0577792346627477,0.2909233949577286
18,0.33009335953955604,0.2564286070461791,0.29326098329286754,0.07366475249337695,0.29326098329286754
19,0.31533049719019307,0.2520931289999118,0.28371181309505245,0.06323736819028125,0.28371181309505245
20,0.31955181789740994,0.2733560236198121,0.296453920758611,0.046195794277597846,0.296453920758611
21,0.3195379250535488,0.2850108747331287,0.3022743998933387,0.03452705032042008,0.3022743998933387
22,0.3179153071025669,0.288760855967938,0.30333808153525244,0.02915445113462889,0.30333808153525244
23,0.3674450674391358,0.2779291345114391,0.3226871009752874,0.08951593292769672,0.3226871009752874
24,0.3416359689651739,0.2665368131158329,0.3040863910405034,0.07509915584934101,0.3040863910405034
25,0.31629756128227904,0.27236043906078367,0.29432900017153135,0.04393712222149537,0.29432900017153135
26,0.3328718982589396,0.2683891931868041,0.30063054572287184,0.0644827050721355,0.30063054572287184
27,0.33186950501205315,0.24557508237967465,0.2887222936958639,0.08629442263237849,0.2887222936958639
28,0.3344644572857284,0.2560327783320848,0.2952486178089066,0.07843167895364356,0.2952486178089066
29,0.3178184885689499,0.23259088639291137,0.27520468748093063,0.08522760217603853,0.27520468748093063
30,0.325153468407124,0.21973406319829125,0.2724437658027076,0.10541940520883275,0.2724437658027076
31,0.32969212461657327,0.24672458071737077,0.28820835266697203,0.0829675438992025,0.28820835266697203
32,0.3211428249924024,0.30980351827956976,0.3154731716359861,0.01133930671283262,0.3154731716359861
33,0.31975143675009976,0.3580018928453393,0.3388766647977195,0.03825045609523953,0.3388766647977195
34,0.3153746735921129,0.2728181618509625,0.2940964177215377,0.04255651174115038,0.2940964177215377
35,0.3307882099889008,0.2739539457592104,0.3023710778740556,0.0568342642296904,0.3023710778740556
36,0.329423067030273,0.28527084179501944,0.30734695441264626,0.044152225235253584,0.30734695441264626
37,0.2964126454122656,0.2798191886880814,0.2881159170501735,0.016593456724184164,0.2881159170501735
38,0.2794226626670136,0.26237210533764077,0.2708973840023272,0.01705055732937283,0.2708973840023272
39,0.2963679706144416,0.2666513986366454,0.2815096846255435,0.029716571977796202,0.2815096846255435
40,0.3008300434304609,0.2700926126827761,0.2854613280566185,0.030737430747684757,0.2854613280566185
41,0.29472407164992803,0.26666447825104855,0.28069427495048827,0.02805959339887948,0.28069427495048827
42,0.2942459093983162,0.2811044907606077,0.2876752000794619,0.013141418637708513,0.2876752000794619
43,0.31439263744486234,0.277853938377562,0.2961232879112122,0.03653869906730034,0.2961232879112122
44,0.3021228946061944,0.2730510409330026,0.28758696776959847,0.029071853673191816,0.28758696776959847
45,0.2970354693151782,0.2731516328910939,0.28509355110313606,0.023883836424084315,0.28509355110313606
46,0.31203491574439246,0.281886003987828,0.2969604598661102,0.030148911756564478,0.2969604598661102
47,0.2983771969473931,0.28347032664203503,0.2909237617947141,0.014906870305358089,0.2909237617947141
48,0.304473608492357,0.2579768094078109,0.28122520895008396,0.04649679908454607,0.28122520895008396
49,0.31093496808544324,0.2793556068041757,0.2951452874448095,0.03157936128126754,0.2951452874448095
50,0.3100335917425826,0.2763719152185339,0.29320275348055824,0.03366167652404872,0.29320275348055824
51,0.32042798098296044,0.2785712411270619,0.29949961105501116,0.04185673985589855,0.29949961105501116
52,0.3213608575699746,0.26322496535553885,0.2922929114627567,0.05813589221443577,0.2922929114627567
53,0.32714145249109733,0.28080531519664054,0.30397338384386896,0.04633613729445679,0.30397338384386896
54,0.3044751363242361,0.29487999064154197,0.29967756348288904,0.00959514568269415,0.29967756348288904
55,0.3195504885877935,0.2693099635067275,0.2944302260472605,0.05024052508106602,0.2944302260472605
56,0.3130605249813994,0.2876910995890064,0.30037581228520294,0.025369425392393008,0.30037581228520294
57,0.30680741692398966,0.28181321413093413,0.2943103155274619,0.02499420279305553,0.2943103155274619
58,0.3093072584921532,0.29258019035550753,0.3009437244238303,0.01672706813664565,0.3009437244238303
59,0.29865840985122066,0.3258635102322671,0.31226096004174386,0.027205100381046454,0.31226096004174386
60,0.32206987596897774,0.2963966875366921,0.30923328175283493,0.02567318843228561,0.30923328175283493
61,0.31684695794958984,0.28696032189770276,0.3019036399236463,0.029886636051887072,0.3019036399236463
62,0.31856478573726243,0.30297627556545237,0.3107705306513574,0.015588510171810066,0.3107705306513574
63,0.32896859211642415,0.3218093819798582,0.3253889870481412,0.007159210136565952,0.3253889870481412
64,0.3320730533392123,0.29004443915472417,0.3110587462469682,0.04202861418448811,0.3110587462469682
65,0.32747431095475005,0.2763821238148455,0.3019282173847978,0.051092187139904544,0.3019282173847978
66,0.23620351003784973,0.19029076720749769,0.2132471386226737,0.045912742830352044,0.2132471386226737
67,0.017832640164257285,0.08708780962731343,0.052460224895785355,0.06925516946305614,0.052460224895785355
68,0.03385619066152415,0.07407609700811606,0.0539661438348201,0.04021990634659191,0.0539661438348201
69,0.014360745579180966,0.07398287192982472,0.04417180875450284,0.059622126350643755,0.04417180875450284
70,0.1736602778480361,0.15609976520244329,0.16488002152523967,0.017560512645592802,0.16488002152523967
71,0.2899681244410085,0.2514966244336507,0.27073237443732956,0.03847150000735783,0.27073237443732956
72,0.3322487636641833,0.28339578689217476,0.30782227527817907,0.04885297677200856,0.30782227527817907
73,0.33407054896114247,0.29072545862951193,0.31239800379532723,0.04334509033163053,0.31239800379532723
74,0.3669788028498508,0.2911139179955088,0.32904636042267976,0.07586488485434201,0.32904636042267976
75,0.3413604159338411,0.30967908889280693,0.325519752413324,0.03168132704103416,0.325519752413324
76,0.3316615326489873,0.30559542182164323,0.3186284772353153,0.026066110827344058,0.3186284772353153
77,0.3379148284844042,0.3080517232781402,0.3229832758812722,0.029863105206264007,0.3229832758812722
78,0.33496622401837906,0.3350352374545517,0.3350007307364654,6.90134361726602e-05,0.3350007307364654
79,0.3108495493921198,0.3444401008427844,0.3276448251174521,0.03359055145066464,0.3276448251174521
80,0.31837477288565713,0.32688039983427236,0.32262758635996475,0.00850562694861523,0.32262758635996475
81,0.32891228659519356,0.33557013490604776,0.33224121075062063,0.0066578483108541975,0.33224121075062063
82,0.32263338521025575,0.29303644455342037,0.30783491488183806,0.02959694065683538,0.30783491488183806
83,0.3334166207369482,0.2894226429291499,0.31141963183304905,0.043993977807798346,0.31141963183304905
84,0.33183707049840777,0.284026051926181,0.30793156121229437,0.04781101857222675,0.30793156121229437
85,0.33407374257156414,0.3066331413908642,0.3203534419812142,0.027440601180699964,0.3203534419812142
86,0.33479589764644224,0.3169800318584221,0.3258879647524322,0.017815865788020135,0.3258879647524322
87,0.32928899354510416,0.3095498438880823,0.31941941871659324,0.019739149657021837,0.31941941871659324
88,0.3196658075139574,0.30577946056253125,0.3127226340382443,0.013886346951426154,0.3127226340382443
89,0.3124708191768152,0.2979171767559343,0.30519399796637475,0.014553642420880863,0.30519399796637475
90,0.3234798103908488,0.29446849727984054,0.30897415383534466,0.02901131311100824,0.30897415383534466
91,0.30962527294888376,0.2915202414522641,0.3005727572005739,0.018105031496619683,0.3005727572005739
92,0.3188382844207971,0.2936685335032446,0.30625340896202086,0.02516975091755247,0.30625340896202086
93,0.3377789440406999,0.30697512489907125,0.3223770344698856,0.030803819141628663,0.3223770344698856
94,0.3352524807479101,0.3172223166886039,0.32623739871825697,0.018030164059306186,0.32623739871825697
95,0.3461328272181891,0.33757954260120143,0.34185618490969527,0.008553284616987678,0.34185618490969527
96,0.32293750832749024,0.33160108393768073,0.3272692961325855,0.008663575610190488,0.3272692961325855
97,0.34098636893430323,0.32293363092431465,0.3319599999293089,0.018052738009988578,0.3319599999293089
98,0.3294747297249409,0.3103488770810222,0.31991180340298153,0.019125852643918695,0.31991180340298153
99,0.34493204932732896,0.3179598544982326,0.3314459519127808,0.026972194829096352,0.3314459519127808
100,0.349601086064508,0.33638878306274356,0.3429949345636258,0.013212303001764458,0.3429949345636258
101,0.3542600858428431,0.3196338377009946,0.33694696177191885,0.03462624814184845,0.33694696177191885
102,0.33809586671405384,0.3354601296360009,0.3367779981750274,0.0026357370780529243,0.3367779981750274
103,0.3505451167982941,0.34295056069797397,0.34674783874813403,0.007594556100320116,0.34674783874813403
104,0.34730509673112325,0.34219628169885163,0.3447506892149874,0.005108815032271619,0.3447506892149874
105,0.3597435841845844,0.35811581341891324,0.35892969880174885,0.001627770765671166,0.35892969880174885
106,0.345694496316,0.33376870806769854,0.3397316021918493,0.011925788248301483,0.3397316021918493
107,0.33999319291537783,0.3457506140228003,0.342871903469089,0.005757421107422445,0.342871903469089
108,0.34336173012372156,0.33970663052521705,0.3415341803244693,0.0036550995985045187,0.3415341803244693
109,0.35137233169301946,0.33913406271169605,0.34525319720235775,0.012238268981323408,0.34525319720235775
110,0.3480387995787264,0.3436420226892325,0.34584041113397945,0.004396776889493914,0.34584041113397945
