FN,EAR_L,EAR_R,EAR,EAR_Diff,NewEAR
1,0.16955605925032655,0.1626121959510869,0.16608412760070673,0.006943863299239655,0.16608412760070673
2,0.1725029752061351,0.174584545021021,0.17354376011357805,0.0020815698148858863,0.17354376011357805
3,0.17120120457797156,0.17291983230773408,0.1720605184428528,0.0017186277297625285,0.1720605184428528
4,0.17508101321092184,0.1754718730648634,0.17527644313789262,0.00039085985394154976,0.17527644313789262
5,0.17468794513622363,0.17676009449474248,0.17572401981548305,0.002072149358518849,0.17572401981548305
6,0.17710448666644438,0.18315027813802126,0.1801273824022328,0.0060457914715768835,0.1801273824022328
7,0.16461319112573325,0.1713760085547789,0.16799459984025608,0.006762817429045664,0.16799459984025608
8,0.1614034451986242,0.1692685946303142,0.16533601991446922,0.007865149431690005,0.16533601991446922
9,0.17462390127960736,0.16421050556595634,0.16941720342278185,0.010413395713651019,0.16941720342278185
10,0.17917189292510818,0.16339711345551206,0.17128450319031013,0.01577477946959613,0.17128450319031013
11,0.16964476179048502,0.15791663037014833,0.16378069608031667,0.011728131420336685,0.16378069608031667
12,0.1829724535573228,0.1722488173637732,0.177610635460548,0.010723636193549602,0.177610635460548
13,0.17895595010835733,0.1703711822496011,0.1746635661789792,0.008584767858756226,0.1746635661789792
14,0.18286758269602524,0.16851005475902123,0.17568881872752323,0.014357527937004011,0.17568881872752323
15,0.17988063232472895,0.17149824778329253,0.17568944005401074,0.008382384541436416,0.17568944005401074
16,0.17567913917096745,0.17308275306936177,0.1743809461201646,0.0025963861016056744,0.1743809461201646
17,0.18203862270653026,0.1728271497465938,0.17743288622656203,0.009211472959936462,0.17743288622656203
18,0.17298896506730216,0.17462614288324738,0.17380755397527475,0.0016371778159452177,0.17380755397527475
19,0.18796626752146345,0.18346938293037796,0.1857178252259207,0.004496884591085493,0.1857178252259207
20,0.18101299521724504,0.18133485252277526,0.18117392387001013,0.00032185730553022096,0.18117392387001013
21,0.18025723574467753,0.16827667422068462,0.17426695498268108,0.011980561523992905,0.17426695498268108
22,0.19019274750747983,0.17520044274094945,0.18269659512421466,0.014992304766530379,0.18269659512421466
23,0.1902381470499518,0.17296939229823122,0.1816037696740915,0.017268754751720572,0.1816037696740915
24,0.18138428439698448,0.17257136279456425,0.17697782359577435,0.008812921602420226,0.17697782359577435
25,0.1869679558477371,0.16918980695548463,0.17807888140161088,0.01777814889225246,0.17807888140161088
26,0.18675226875408102,0.1785930418217273,0.18267265528790416,0.008159226932353714,0.18267265528790416
27,0.17534962094819126,0.16930068448289914,0.17232515271554522,0.006048936465292115,0.17232515271554522
28,0.17543669950042814,0.17054838509946035,0.17299254229994426,0.0048883144009677915,0.17299254229994426
29,0.1793716829279262,0.1721650879346752,0.1757683854313007,0.00720659499325102,0.1757683854313007
30,0.18119308640400292,0.17772262952803375,0.17945785796601832,0.003470456875969169,0.17945785796601832
31,0.17912170543246692,0.17255564515116922,0.17583867529181807,0.006566060281297692,0.17583867529181807
32,0.185383599731481,0.1762253432209771,0.18080447147622905,0.009158256510503893,0.18080447147622905
33,0.17503821706588718,0.18095859141881468,0.17799840424235092,0.005920374352927499,0.17799840424235092
34,0.19225442875283996,0.17508543583458766,0.1836699322937138,0.0171689929182523,0.1836699322937138
35,0.18629526556842857,0.1735101490004756,0.17990270728445207,0.012785116567952975,0.17990270728445207
36,0.1864444277335428,0.1740929468789276,0.1802686873062352,0.01235148085461521,0.1802686873062352
37,0.19156917940946505,0.17642298335368242,0.18399608138157375,0.01514619605578263,0.18399608138157375
38,0.1856668838726596,0.17673058843296405,0.18119873615281182,0.00893629543969554,0.18119873615281182
39,0.1880486771697238,0.17267465986028052,0.18036166851500215,0.015374017309443266,0.18036166851500215
40,0.18558203464656495,0.17930260313187318,0.18244231888921908,0.006279431514691763,0.18244231888921908
41,0.17909091851605896,0.183994104369816,0.18154251144293748,0.004903185853757042,0.18154251144293748
42,0.1829710356994379,0.1732600773760789,0.1781155565377584,0.009710958323358998,0.1781155565377584
43,0.18434649541207357,0.17511862257482078,0.17973255899344717,0.009227872837252793,0.17973255899344717
44,0.1807055279855622,0.17230626635856275,0.17650589717206247,0.008399261626999444,0.17650589717206247
45,0.18223499664892068,0.17870574030630612,0.18047036847761339,0.0035292563426145562,0.18047036847761339
46,0.18374273208365358,0.17678232623093162,0.1802625291572926,0.0069604058527219514,0.1802625291572926
47,0.18087901477563692,0.18024445679038767,0.1805617357830123,0.0006345579852492511,0.1805617357830123
48,0.1774291189870742,0.1772136934497506,0.17732140621841241,0.0002154255373235936,0.17732140621841241
49,0.18253651885011815,0.17550250587122243,0.1790195123606703,0.007034012978895721,0.1790195123606703
50,0.18315080734508143,0.1936874937209772,0.18841915053302932,0.010536686375895776,0.18841915053302932
51,0.18045074436038208,0.1773518874306264,0.17890131589550423,0.0030988569297556723,0.17890131589550423
52,0.18842198016806214,0.1668392650681811,0.17763062261812163,0.02158271509988105,0.17763062261812163
53,0.18486331907180212,0.16830014105921415,0.17658173006550815,0.01656317801258797,0.17658173006550815
54,0.18426758157391013,0.1883877097402923,0.1863276456571012,0.004120128166382159,0.1863276456571012
55,0.17867283788331656,0.1819854010068733,0.18032911944509494,0.0033125631235567388,0.18032911944509494
56,0.17550938524422163,0.18474087801972325,0.18012513163197244,0.009231492775501615,0.18012513163197244
57,0.18496225620041915,0.1795264529257785,0.18224435456309884,0.005435803274640633,0.18224435456309884
58,0.18101096541149883,0.1827198996688106,0.18186543254015472,0.0017089342573117783,0.18186543254015472
59,0.1751903701935322,0.1947045579972662,0.1849474640953992,0.019514187803733984,0.1849474640953992
60,0.17954077215451078,0.18413063198920743,0.18183570207185912,0.004589859834696647,0.18183570207185912
61,0.1763063743273068,0.19092921652996292,0.18361779542863488,0.014622842202656111,0.18361779542863488
62,0.17582382358000376,0.18978829693643265,0.18280606025821822,0.013964473356428891,0.18280606025821822
63,0.18069181934856263,0.18290088000514565,0.18179634967685415,0.002209060656583023,0.18179634967685415
64,0.17859871589300355,0.1915267517359717,0.18506273381448762,0.012928035842968144,0.18506273381448762
65,0.173280825795419,0.18739138782051953,0.18033610680796927,0.014110562025100526,0.18033610680796927
66,0.1766929619847488,0.19003431132931528,0.18336363665703204,0.013341349344566489,0.18336363665703204
67,0.17631856023328385,0.19303380215492702,0.18467618119410545,0.01671524192164317,0.18467618119410545
68,0.17548152551446883,0.1903565493268787,0.18291903742067378,0.014875023812409877,0.18291903742067378
69,0.17439561955796015,0.18492978174120545,0.17966270064958278,0.010534162183245294,0.17966270064958278
70,0.17473483008382976,0.17966041615031136,0.17719762311707055,0.004925586066481608,0.17719762311707055
71,0.1782605653868901,0.175140750577254,0.17670065798207207,0.0031198148096361067,0.17670065798207207
72,0.18724772683445864,0.17565199924867853,0.18144986304156857,0.011595727585780119,0.18144986304156857
73,0.17666684029801658,0.18466744227275234,0.18066714128538447,0.00800060197473576,0.18066714128538447
74,0.1812015083017372,0.17119323148901247,0.17619736989537482,0.010008276812724731,0.17619736989537482
75,0.18511482991135744,0.16930337203063742,0.17720910097099743,0.015811457880720026,0.17720910097099743
76,0.1804458883865827,0.17984834388841636,0.18014711613749954,0.0005975444981663469,0.18014711613749954
77,0.18140584983347643,0.16957410232088765,0.17548997607718203,0.01183174751258878,0.17548997607718203
78,0.1822393744205925,0.17381759020098478,0.17802848231078863,0.008421784219607709,0.17802848231078863
79,0.17890285554096125,0.17365130243098625,0.17627707898597375,0.0052515531099749935,0.17627707898597375
80,0.17319538667031636,0.16673325637678194,0.16996432152354915,0.006462130293534429,0.16996432152354915
81,0.17460784831583137,0.172006736535128,0.17330729242547968,0.00260111178070338,0.17330729242547968
82,0.17944286235497905,0.17620682398830334,0.1778248431716412,0.003236038366675714,0.1778248431716412
83,0.1738949113041997,0.17449762231855387,0.1741962668113768,0.0006027110143541625,0.1741962668113768
84,0.18025689002693937,0.1738031767781404,0.17703003340253987,0.006453713248798981,0.17703003340253987
85,0.17997487266229573,0.1704137927289898,0.17519433269564277,0.009561079933305933,0.17519433269564277
86,0.17518312610423104,0.1775902267714298,0.1763866764378304,0.002407100667198764,0.1763866764378304
87,0.1873438444379879,0.17348945846096844,0.18041665144947816,0.013854385977019462,0.18041665144947816
88,0.1853405976972174,0.1782651110223765,0.18180285435979693,0.007075486674840897,0.18180285435979693
89,0.1861286432015678,0.18071959796391684,0.18342412058274232,0.005409045237650956,0.18342412058274232
90,0.17694682602015918,0.17409208343453375,0.17551945472734648,0.0028547425856254305,0.17551945472734648
91,0.18513244719922575,0.17615282901044163,0.1806426381048337,0.008979618188784122,0.1806426381048337
92,0.17392276468700055,0.1745601997937933,0.17424148224039693,0.0006374351067927608,0.17424148224039693
93,0.17816720395763386,0.1692318387217963,0.17369952133971509,0.008935365235837545,0.17369952133971509
94,0.1774069204885169,0.17552303714296758,0.17646497881574225,0.0018838833455493142,0.17646497881574225
95,0.18279290589373304,0.17848519504248644,0.18063905046810974,0.004307710851246593,0.18063905046810974
96,0.1841524419649599,0.17567420510158013,0.17991332353327,0.008478236863379757,0.17991332353327
97,0.18350757572592763,0.1776043672085212,0.1805559714672244,0.005903208517406416,0.1805559714672244
98,0.1748891971575239,0.1762025453550146,0.17554587125626925,0.0013133481974906824,0.17554587125626925
99,0.18450772400401613,0.17839790593330096,0.18145281496865856,0.006109818070715173,0.18145281496865856
100,0.17496560315937662,0.1734274002146105,0.17419650168699358,0.001538202944766115,0.17419650168699358
101,0.18422454280422798,0.17837048119413976,0.18129751199918387,0.005854061610088224,0.18129751199918387
102,0.180926087954757,0.18033149410330884,0.18062879102903293,0.0005945938514481663,0.18062879102903293
103,0.17682420994364267,0.16461156966468307,0.17071788980416286,0.012212640278959602,0.17071788980416286
104,0.1781384088433569,0.17129378155966946,0.17471609520151318,0.006844627283687454,0.17471609520151318
105,0.1819141431292948,0.17257635481729758,0.1772452489732962,0.00933778831199722,0.1772452489732962
106,0.1843185137789749,0.1780866757163931,0.18120259474768402,0.00623183806258179,0.18120259474768402
107,0.18698471737484712,0.17671385037006387,0.1818492838724555,0.010270867004783246,0.1818492838724555
108,0.1788861782181225,0.16969796242510204,0.17429207032161226,0.009188215793020454,0.17429207032161226
109,0.19144444165457178,0.18615410311095226,0.188799272382762,0.005290338543619516,0.188799272382762
